"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105"
"1",-1.95393260863854,1.48829598328974,0.814410555361341,0.110925091750517,0.840684736236966,1.05708467518408,0.398675415770368,-1.10410367961791,-0.608928925392595,-1.26976493745697,1.27547501495725,-1.13969961084855,0.195887069065148,0.529317181710801,0.899672662320806,-0.633673451992901,1.15854501297907,0.00385553679196914,1.03717979056203,1.27074356664335,-0.380867043566177,1.13365800855157,1.00905283330441,1.27762337902821,-0.124088078020753,-1.74002790026353,-1.29171294336356,0.168473160749553,-0.177508789036134,0.190995675727323,-0.821697787685154,-2.01962460098043,-0.0983688005088222,-1.02217665193941,-0.0301784504151935,-0.262005658244381,0.870499498485168,-0.0835261425639032,-3.00144401156331,1.59214994384321,0.567555019178445,1.77582821200266,1.86606752009169,-1.88358470488364,0.524011116872841,1.12621064055791,0.534875479180557,-0.854599479266219,0.294488639613841,0.104723953828459,0.383625402295575,0.646681146900659,-0.163095029771662,0.974854679735184,2.09848308865807,-0.587657638718709,0.779444843611467,0.832791966645052,0.207954591228845,-0.640296513159173,0.166388075981368,-0.198075896157863,0.197642587580609,0.390370055998806,-0.685999883487213,-1.30397364517,-1.05130828810252,-0.686080507751887,-1.47116909660001,1.14728836804689,-0.590914775065316,2.26030329717983,0.767074334821148,-0.0342446823320231,0.88707250961734,0.962928575036208,0.450486958627978,0.497882633608219,-0.925980025402247,-0.154321912811321,0.208123437956031,-0.946126651709663,-1.62588443853702,-0.48574126144916,0.50598072314743,0.906008238146503,-0.407095916909964,-0.0392703851233259,-0.964801820290045,-0.887232603684079,-0.241530914949148,-0.245980556828526,-0.092032087971259,1.31056304135541,1.40706486678323,0.33788794700054,0.389252236697063,-1.64326202523459,-0.0341261951696474,-0.188502163761807,-0.98823407112478,-1.07502906125535,1.11417028687767,-0.445472771885232,0.17786538391883
"2",-1.14263289157441,-1.4999358915047,-1.20977450863614,-0.480802906495813,-1.15850947737852,-1.25552482248733,1.00572784452423,0.244568198675437,-0.487096727339778,-1.62819386403478,-1.38691703297653e-05,-0.367885356131242,0.94366807167694,1.4836917721967,1.20533352997916,-0.104890851616924,-0.23903407780376,-0.53577632497797,-0.691182713213251,-0.896240822237576,-0.528942013345966,0.00464228097546125,-1.12332103617397,1.61248117662852,0.666010845069885,0.927658748473738,2.2565518953162,-0.471213954522526,-0.825452735813658,3.16393278924878,-1.90475386376237,-0.978487071013928,0.517818859024119,-2.34499799864109,1.05303861641121,0.464704815045418,-0.04929082339996,1.96767178110032,-0.742251068591753,-0.469971710690498,-0.167873600240826,-0.910864283604443,-1.46800944452157,0.958065363197687,-0.89611268446313,0.283598121872507,-1.25938453775363,-0.198357783838113,0.183176446467393,0.892676321977677,0.0504455812322563,0.700703741705896,-0.0362732205980725,0.590523729001776,1.12461775430908,-0.201500815066075,-0.942121297418163,-1.08311127994798,-0.168277325674889,0.403846263636433,0.402719384696463,0.0672616006398022,1.68459178536827,-0.219714026637008,0.118044081361685,-1.79249547039951,0.2756731689884,0.245827822089132,0.888707875567832,1.21259710427592,-1.60586462544074,-0.676202973968502,-0.71097275029685,0.866965004849159,-0.203828905399951,-0.811468726789045,0.360661101946566,-0.715038549152751,0.340408953339804,0.279266550225079,-0.184357812774521,0.209647939530844,0.5216279327996,-0.0648531254004634,-0.370208355673874,0.0838654172158207,-0.341392559541569,1.50060223382671,-1.04678242111389,-0.139790612785898,-0.213197719365487,0.513387516115373,-0.510443309999178,1.51045339368429,0.638903663393715,-0.342647634244049,1.97425902824394,-0.834050459844246,0.55525906736826,0.605726977382937,-0.145397601449786,-0.0622484934994126,-1.03465209427297,0.134265135600851,-0.925359931877583
"3",0.758715542714269,0.155524983165702,0.397918514123246,0.980761704314405,-0.485116517181191,-0.955050017018685,-0.245125146611194,1.05874554259256,0.975161395116356,-0.479950749899131,-1.20964843098307,-1.36468552470571,-0.221150689616411,-0.770936858863368,-0.870546160791434,-2.22053277547913,-1.38231032376942,-0.899254170806072,0.537474960697419,-0.414823745204198,0.387561098859337,-1.37199183460185,1.47363816717443,-2.12205521707375,-0.64614486187919,-0.424450054874381,-0.102485143932098,1.898833884112,0.796177128884539,-0.718974756239045,1.56546730801516,0.139164650218922,0.371683362574928,0.165194385853019,-0.29017371779723,-1.63537331219324,1.5302768431408,1.08413841044501,0.75349373063084,-0.367996167933446,1.10771346283425,0.228615537467136,-0.331930679821482,-2.27224165939651,1.00961652868469,0.959055067200125,0.387751338696921,-2.00110751914928,0.833801144709377,0.752685069075225,-0.0237963110179531,-0.631040029637044,-1.43542542833695,0.131681577293067,1.76392152241159,0.996109896965646,-0.300976473633794,1.77602175037121,-1.85580074388836,0.543623788746138,-0.243583209773709,-1.41070785622727,-1.51105287870145,1.34849215530506,1.24654821279567,0.304054384746298,1.60888587159856,-0.925643675097119,-0.538437880689978,0.152977308893539,1.00512491070881,-0.15403640135767,-1.38701632680545,-1.17122507120756,1.82405137985282,1.79910476613071,1.44824085856759,0.659336735044142,-0.236698773529856,1.19744646039731,-1.40634241126837,0.188988332956291,-1.17695393037441,-1.46551576898682,0.814336980603838,0.16816170029102,-0.197426615768265,-0.0220674573583771,1.09185555202873,-0.569553260698746,-0.110734849069552,-1.33784733398063,1.43368237045151,-0.365548900818615,-0.506512132572899,1.04508286445001,-0.224678835139927,0.529607195054445,0.82615237089513,-0.590444321287049,-1.50863230374792,-0.637180870132886,-0.759171864239466,-1.21347732379007,-0.763939785625859
"4",0.928024871669818,-2.03048695055466,-1.39377800311672,0.351719565775342,-1.33306281103322,-0.831048165406857,1.09436964131981,0.25407632258051,-1.0786613166342,-0.34620856074036,-1.4544578297533,2.07418457647407,-0.584797838173068,0.695029308261246,-1.59579703893007,-0.794396272082234,0.0655867508212058,-0.76749130984461,0.533020509839231,-1.05702792930659,0.339421539260899,-0.335232170125047,-1.18414951366701,1.92519569265476,0.135525770000839,1.26182568524547,-0.615316800221965,-1.25758526353724,0.757937252241845,-0.161000215150296,-0.571148385615048,1.14021050514147,-0.50262669242826,1.34767758449605,2.53162865153699,-1.3559601192926,-0.060452482822233,-0.26081139723033,0.541997162526723,-1.35279455903451,0.0687024778511369,-2.9141672606533,-1.99637639517751,1.75621871502185,-0.793433343932199,-0.109456007071487,0.869083910814552,-1.06205295123935,-1.82169475924277,-1.10007599421963,1.84142348868016,-1.32442065607056,0.279343865606562,-0.288182494413018,-0.517783772799636,-1.05678946950549,0.757936568511304,-1.94213146142836,1.21132607069096,0.431388922173416,0.820502797076837,-0.499256997398998,0.361078004564717,-2.32573124475089,1.03144117884211,0.0559136030928461,1.22092261741371,0.208900975635793,-0.562780959328385,0.88761194780521,0.886680127412468,-0.510326931768676,0.555942796134031,0.243125035248904,-0.216996244191729,-1.06896722616959,-0.929776720036785,0.114729866605311,-0.176282040061013,1.01581692258068,-1.45767684595717,0.493057499964283,-0.421435792499552,0.625071506008385,1.71232701110908,-0.592892335583379,1.35855250453859,-0.561923157362379,0.239836783775284,-0.655022872751404,-1.70282641118362,-2.0035432569936,-2.19194756590252,-0.294762087328566,0.276304914873363,-1.84504002202624,-0.317176085277188,-0.139708217161964,-0.864075777485959,0.958220501220762,-1.01946162071986,0.747180772772912,-0.189151163070661,0.49542336099463,0.490966842825921
"5",-0.447784214469859,0.607194906165307,2.08595675106072,0.982939956237336,-0.248132688240647,-0.875016005476756,-1.18486895339974,1.39409669171899,0.493273954381081,0.541226797073708,0.672677212455766,-0.459855477589833,-1.90720614555291,0.60359845859283,0.563976309203117,1.99278116580483,-0.671436295893813,1.63239701564444,0.842251111853741,-0.030320662272831,0.4616767644566,0.546122831048227,0.736576842708282,1.3751156956086,0.0774551260153434,1.28092765964461,-1.10601690560658,-1.34044886665822,0.0584237065829772,1.69478087700652,-0.593919594385921,-0.76565841708761,0.301970232072048,-0.885499232385059,1.36054645523235,1.14772101547876,0.427513061017994,0.793738362647349,0.832999316399189,-2.52335722430815,-0.0360471134205029,1.12378776560915,0.20766977604773,0.161020807910985,-0.607438627992618,-1.07543954745651,-1.71112911109926,-0.897408367374784,-1.08305195269976,0.499667242370131,-0.270083588152304,0.719695221532193,1.07485168372885,-1.52027363393985,-0.298401325665435,-0.339256051971259,0.758898761162197,-0.76992685116977,1.7262324417439,0.608248761027723,0.97549511570706,-0.594987734231815,1.20028476834868,-0.248950221319502,-0.404464752883267,0.164311794615845,0.334930221155706,-0.21309911718959,1.22049252514017,0.686485646491008,-2.86404904643176,0.0715283140120812,-0.384868944668956,0.930311797322552,-0.959486438958754,-1.77841404593338,-0.0523513344800309,1.16502376138738,1.70845111833391,-0.0475602263775225,0.554911761441233,-0.972104421149998,-3.53357393919751,0.0468495306589431,1.3182643418573,-0.434565603557907,-0.703603289232367,0.402887650952786,0.600221174270935,-0.222148192215518,1.37876443361676,0.670719429099957,-1.52873886149135,-0.206569908811074,0.625508677995291,0.521506579532791,0.867190747226842,1.80933268450083,0.847866767521543,1.09353421302437,0.56193167091752,0.893595388130684,0.870175899067784,1.23614919602935,-1.22012737157981
"6",-0.618282679160436,0.206631324614591,1.52668177738634,0.910320264775422,0.683185020932687,1.19001093108738,0.331689340529258,-0.270456800485395,0.788185559962226,0.878198995577277,-0.322781310813933,0.254250198088488,-1.52008791346086,-0.951753698763563,1.28016681685184,-0.0338718665052204,1.2307128128776,0.335626919970595,-0.0545227058795547,0.394985923097829,-0.540281135605905,-0.885520995267784,1.2190790711114,-0.257288054545688,-0.71569951806531,-0.790078910679775,0.280882986133782,1.67385382565506,0.440065580781376,0.234181012812524,0.653812233865408,2.22101095118754,1.04051836465331,0.459463540747563,0.689925961610916,0.288163722639048,0.812916981809777,-0.302195933509794,0.0304434651696846,1.22200310573086,0.491424682771591,0.496301000639422,-0.876103796232194,-0.170734882741117,0.882745077478049,0.403311645036905,2.03478956840093,-0.11368856312533,-0.81719988977172,0.542723310719133,-0.0799735373481334,0.0430766246025233,-1.98380657438825,0.458787438652638,0.880329378437581,1.77221544961479,1.03677751704828,0.0767691862526418,0.106285601957325,0.138046532033792,0.550566928545644,-1.89106893174142,-0.558047168793438,0.923861921127151,-0.33071549084619,0.44379736448951,-1.37477789975516,3.04750357374486,0.888108262003936,-1.09777438667611,0.659022249562334,1.58128934590195,0.929590493849158,0.294390363979047,1.95530790898171,0.591461949119848,-0.193210836893041,2.62556373567449,0.169701262652568,-1.99752604486464,-2.06456857450663,-1.18916076879419,-2.00730009626968,0.628307848174364,1.26463121836007,-0.266435328057194,0.585000740691426,0.340863289937514,0.624337442708917,-1.33346698832079,0.982872629959364,-1.04105474014551,1.46718905972835,0.338059826467064,1.92410265188347,1.04837155891941,1.63543529527778,1.16782537962054,0.828730245262178,0.842212724480548,-0.285409178669416,-0.790424896198328,1.79095927007003,2.58198836156872,-0.682101774046686
"7",-0.962406377322199,0.96044976168793,0.433271470132211,-0.521685695926895,0.446671244118891,1.33478032071263,0.248614780257044,-1.03613192395914,-1.25997844921423,-2.43327624054861,0.666207433684082,-0.877354303146798,0.781195681760656,1.05528452431389,0.405973696158422,-0.674633957829373,1.33819233707091,-1.56605638120141,-0.904278500680275,0.695792564186348,0.193725105925921,-1.02024849171468,0.535540757755473,-0.269686854852045,-0.328222664675747,0.453920797585425,-2.25351980495512,-0.577361404255928,-0.389990746821276,-0.510595630605739,-1.13828872901246,-2.08364126279675,-0.0926142448627674,0.653050762592616,0.394236860277768,0.683436760800307,0.00252836994501784,-0.551132527353503,-0.0617364105820278,1.43333009343881,-2.8980264312347,0.100824256016479,-2.76566572712045,0.826490619765132,-0.768034020773356,0.134028750626307,-0.28064835940464,1.01676915189385,0.0733696367112732,-0.689073657660962,0.0879607565880556,-0.976273979937664,0.429157630055585,1.11880122827529,0.0917465074491541,-0.352135930496299,1.04050198830715,-1.01158183045864,0.150535899415705,-1.18795769073026,-0.548940768559278,0.785999693937428,1.91652904340467,-1.45275676958961,0.854017428502415,-0.76462248066241,0.986845362854384,0.0836276858988625,1.39568626358797,1.63847308454295,1.14697873751684,0.661553066042575,1.1335391710536,0.0465505101944139,0.578054254319177,0.710169745458915,0.615889207112096,-2.45865300338088,1.29404591105496,0.77361687806909,-1.17240401143092,1.10241706214251,0.0510530527884551,-1.20366033590056,0.754518894716947,-0.374012764986463,1.23161758243837,0.923384861531281,0.857834982004924,2.64169270512167,-0.506575319832537,1.97212095786577,-0.323646684253581,1.18764871883835,1.25842997819043,1.30390622911168,1.10023251048917,0.336991622906926,-1.03062790187691,-1.35522820694813,0.588438074708095,-0.170854348437429,-0.320882163542892,0.0397938498957661,-0.216260603664083
"8",-0.774069419768069,-0.594617356516525,-1.64892294661719,0.138774329433004,-0.153433215765839,0.397591797018854,0.780591872183733,0.461345223618772,-0.491299431301636,-0.823570066742695,0.163020693394194,-2.01873098846771,1.96420157545181,0.242919905229663,-0.79863018536929,-0.173063766301165,2.16241995726785,0.0616415981675648,0.246491758670524,-0.600760068279801,1.04527673445831,-0.632406577119234,0.166763215305916,1.62390075685112,-0.133042674514665,-2.01185769557834,0.383706627468071,0.741102331507561,0.32046076388673,1.09631248064491,-0.150145735010759,0.273637088740044,0.0321611837319238,-1.73763255350549,-0.658469117000429,-2.02393087617231,-0.53583646392681,-2.89488342237934,-0.513325465944069,0.820650879907015,0.103403217916601,0.0387241668570582,1.29778009065417,-0.679190674506084,0.242967709559923,0.901095404444483,-1.13253401729911,-1.37923596720613,0.637224287596794,0.274379033166004,-0.880755473980139,1.108185880625,-0.791767427505204,0.515365135956173,2.05484002409518,-0.892522472481476,1.15768794074178,0.465576133914421,0.723019587624163,1.09404390228132,0.0501233944544093,1.33685744509859,0.422227692631862,0.67645780814652,1.29808663894975,-2.45667024296791,1.66028428985645,0.178996855233648,-1.24764631352543,0.350333337865116,0.394080063716275,-0.00769436205424416,-1.67820358811723,-1.0363543771075,1.52204520153676,1.28069608525584,0.356879783000671,0.0626421583598171,-0.293337619587719,1.48570866283217,1.45993973235809,0.159276915971785,1.17398354986624,0.77034352180523,-2.73681169187886,-0.269034999804807,-0.0873280295411765,-0.359851761776107,-0.650444633227636,-1.62110615943126,-0.663897987577795,0.77247365846076,1.97481338599558,1.56684100938006,0.983177243106984,0.600920913256174,1.03979046400449,-1.58301008348243,-0.509715669906117,0.663808875814582,-0.710946231192817,-1.3958204469356,-0.447977837234153,0.429382543343893,1.99406683087669
"9",0.548412579691315,0.326040488083163,-1.85136856393347,0.232103543418146,0.580443303564595,-1.45064660704012,0.221585362515184,-0.869673737228121,-0.215540386523884,0.370821860282454,-0.926389576189248,0.0217095942682283,-1.87528012908513,0.175290412657687,2.73785260401865,-1.43222701353337,0.948220148600091,1.99707208692416,-0.544908021148081,0.893316601003769,-0.782586621017411,-0.567698556125489,-0.686584064108459,0.324424715543707,-2.14439795299582,-0.139406953703292,-0.463626550391394,0.186444678675039,0.164236050689462,-0.00126138039775831,-0.71666273807345,1.64601902589814,0.332304684521977,0.678116217281646,-0.0368553813760986,-0.871808081065883,-0.264291873750452,1.34805427227373,-1.34661799396251,1.24905744043371,0.735313777074415,0.760251783191366,-0.276427426207705,-0.654773528009023,1.48845699265291,1.07474665321329,1.31781400491963,-0.895933648283805,1.30672796590078,-0.626525219504578,-0.207377442371159,-0.829972807656869,0.385009439439877,0.0850391533996064,0.349595961157254,0.675621105081098,0.630363345014672,2.02699834703994,1.30073303175444,-0.0630295224680741,-0.813273408181136,0.910534918812346,-2.4118755366419,-0.419639044559251,0.310102408013547,-0.7435631021878,-1.1350311655241,0.91026689099638,-2.15220563121385,-0.79297232179673,-1.18310271529198,1.31511621848808,0.451347542179983,-0.349921538986828,1.42632388070413,0.678604158060265,0.82044146982478,0.076776322544008,-0.214262105366799,1.61405847579065,0.813272698173197,-0.0920790062620905,-1.09694991570203,1.06828229170244,0.332905641478515,0.873353724424892,-2.20387644480284,-0.476202536954911,0.4426874537103,-0.667514535145943,-1.41865189942669,-1.32822025704389,0.631844580016547,0.106328127939159,0.687017143704858,2.14046333719019,1.20051435381666,1.66917541081162,-1.81408089002824,0.332542585005047,-0.0681287359393992,-0.286449171665451,2.04017986247858,-0.0644641152940621,-1.39774375289944
"10",-1.20502431218711,-0.596300772636589,1.45732060099503,-0.715299776430245,0.0496820365824259,-1.39240006158393,1.12314304964811,1.49373152542589,-0.512147857529823,0.548063108402508,0.485316150336193,-0.229519510994597,-1.06548423746535,-0.884819981335654,1.52539726630333,-0.319813376542209,-0.0876494785725926,0.318135714487032,0.0224057384183818,-1.71473990536428,1.31899677908679,-0.949037416495012,0.609254315075609,1.78232259617587,-0.471293167483312,0.413567146696749,-0.187500435101106,1.11679577543491,0.821002831473099,-0.79381880812225,-0.600547802335401,0.677655888148644,0.573333674487973,-0.500140150364443,-0.498850120516624,-0.370039478207734,0.283895835086759,0.606476969672958,-0.881922917878739,1.54242464335171,-0.498818278980135,1.39345841491988,1.53273727352538,-1.49938397384421,0.96082598222679,2.35688365351626,-1.52639363228024,-0.848137345373512,0.0797689187210028,0.0383668644959771,-0.495314914732495,-1.03115066557884,-1.4648868310504,-0.59028874104478,0.662291996401003,0.936132626967292,0.317536172632608,0.213970868949464,0.630991525997495,0.714221761075188,0.568733646311599,0.790355374793236,0.0274350616062702,2.17344430835315,0.688827732274924,-1.0936602861785,0.180735209938781,-0.141911749908782,-0.815082701132159,0.398292008179417,-0.898738625200039,0.440678392826218,-1.72779943948794,-1.07194377296878,-0.345138876884539,1.02149235174115,2.29462905152715,-0.640928673071561,-0.670395897825055,-0.161874112563554,2.0594102449651,0.757285414788523,0.357272899622428,1.34321935405427,-0.909170753504413,-0.108894314431012,-0.462105412846307,0.656544945815044,1.52367742763896,0.285252401445553,0.255917829432535,-1.32860919581714,-0.458633528892175,-0.221947407504133,-0.783486806771727,-0.824756802634102,0.205476303993397,0.464264424888846,0.956694088062287,-0.836294826361294,0.369064384009454,-0.730662279764135,0.393124885965181,-1.07007906139615,-0.927638647346675
